2015-08-25T10:25:28: Launching bolt session for c:\users\r.kutliahmetov\documents\visual studio 2013\projects\redis\.redis.boltdata - SessionId: 65ac22ad-8b7c-4533-91b0-d31d2f39ae66
2015-08-25T13:19:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:20:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:20:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:21:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:21:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:22:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:22:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:23:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:23:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:24:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:24:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:25:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:25:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:26:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:26:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:27:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:27:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:28:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:28:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:29:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:29:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:30:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T13:30:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:31:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:31:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:32:13: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:32:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:33:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:33:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:34:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:34:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:35:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:35:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:36:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T13:36:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:37:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:37:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:38:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:38:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:39:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:39:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:40:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:40:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:41:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:41:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:42:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T13:42:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:43:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:43:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:44:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:44:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:45:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:45:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:46:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:46:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T13:47:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:47:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:48:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:48:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:49:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T13:49:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:50:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:50:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:51:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:51:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:52:19: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:52:54: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:53:29: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:54:04: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:54:40: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:55:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:55:50: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:56:25: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:57:00: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:57:35: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:58:07: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:58:39: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:59:11: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T13:59:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:00:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:00:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:01:19: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:01:51: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:02:22: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:02:54: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:03:25: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:03:56: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:04:27: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:04:57: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:05:28: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:05:59: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:06:30: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:07:00: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:07:31: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:08:02: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:08:32: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:09:02: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:09:33: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:10:02: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:10:26: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:10:51: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:11:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:11:41: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:12:06: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:12:31: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:12:55: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:13:20: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:13:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:14:11: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:14:39: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:15:07: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:15:35: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:16:03: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:16:32: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:17:00: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:17:28: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:17:56: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:18:24: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:18:52: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:19:22: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:19:51: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:20:20: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:20:50: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:21:19: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:21:48: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:22:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:22:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:23:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:23:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:24:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:24:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:25:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:25:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:26:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:26:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:27:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:27:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:28:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:28:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:29:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:29:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:30:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:30:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:31:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:31:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:32:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:32:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:33:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:33:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:34:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:34:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:35:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:35:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:36:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:36:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:37:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:37:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:38:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:38:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:39:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:39:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:40:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:40:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:41:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:41:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:42:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:42:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:43:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:43:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:44:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:44:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:45:14: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:45:44: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:46:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:46:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:47:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:47:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:48:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:48:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:49:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:49:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:50:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:50:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:51:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:51:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:52:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:52:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:53:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:53:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:54:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:54:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:55:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:55:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:56:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T14:56:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T14:57:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:57:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:58:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:58:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:59:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T14:59:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:00:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:00:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:01:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:01:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:02:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:02:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:03:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:03:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:04:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:04:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:05:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:05:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:06:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:06:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:07:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:07:45: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:08:15: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:08:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:09:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:09:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:10:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:10:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:11:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:11:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:12:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:12:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:13:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:13:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:14:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:14:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:15:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:15:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:16:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:16:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:17:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:17:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:18:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:18:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:19:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:19:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:20:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:20:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:21:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:21:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:22:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:22:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:23:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:23:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:24:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:24:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:25:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:25:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:26:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:26:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:27:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:27:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:28:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:28:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:29:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:29:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:30:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:30:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:31:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:31:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:32:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:32:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:33:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:33:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:34:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:34:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:35:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:35:46: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:36:16: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:36:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:37:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:37:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:38:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:38:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:39:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:39:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:40:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:40:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:41:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:41:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:42:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:42:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:43:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:43:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:44:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:44:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:45:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:45:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:46:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:46:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:47:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:47:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:48:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:48:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,000s 
2015-08-25T15:49:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:49:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,002s 
2015-08-25T15:50:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:50:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:51:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:51:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:52:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:52:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:53:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:53:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:54:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:54:47: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:55:17: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:55:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:55:43: GET http://127.0.0.1:11235/serveravailable.json 200 0,001s 
2015-08-25T15:55:43: GET http://127.0.0.1:11235/versioninfo.json 200 0,001s 
